Exchange Date,USD,EUR,GBP,JPY
11-Feb-2009,0.6555,0.5082,0.4556,59.33
10-Feb-2009,0.6523,0.5058,0.4495,58.87
09-Feb-2009,0.6801,0.5228,0.4563,62.25
06-Feb-2009,0.6757,0.5223,0.4564,62.02
05-Feb-2009,0.6518,0.5099,0.4461,59.41
04-Feb-2009,0.6428,0.501,0.445,57.5
03-Feb-2009,0.6525,0.4997,0.4508,58.25
02-Feb-2009,0.6311,0.4909,0.4418,56.46
30-Jan-2009,0.635,0.4965,0.4377,57.1
29-Jan-2009,0.6526,0.5035,0.456,58.7
28-Jan-2009,0.6655,0.5062,0.4681,60.13
27-Jan-2009,0.6624,0.5031,0.4682,58.93
26-Jan-2009,0.659,0.5004,0.4719,58.67
23-Jan-2009,0.6554,0.5043,0.4746,58.14
22-Jan-2009,0.6554,0.5048,0.4727,58.19
21-Jan-2009,0.664,0.5087,0.474,59.33
20-Jan-2009,0.6475,0.5022,0.4655,58.14
19-Jan-2009,0.67,0.511,0.4634,60.76
16-Jan-2009,0.6726,0.5057,0.456,61.01
15-Jan-2009,0.6648,0.5051,0.4539,59.68
14-Jan-2009,0.659,0.5008,0.4527,58.69
13-Jan-2009,0.6635,0.5029,0.4575,59.18
12-Jan-2009,0.6803,0.5078,0.4585,60.62
09-Jan-2009,0.703,0.5231,0.4634,63.5
08-Jan-2009,0.7126,0.519,0.4672,64.88
07-Jan-2009,0.7114,0.5216,0.4705,65.84
06-Jan-2009,0.7229,0.5349,0.4842,67.81
05-Jan-2009,0.7171,0.5269,0.4881,66.94
02-Jan-2009,0.7102,0.5114,0.4886,65.5
01-Jan-2009,0.7022,0.5019,0.4803,63.66
31-Dec-2008,0.7073,0.5055,0.4835,63.3
30-Dec-2008,0.6911,0.4911,0.4787,62.38
29-Dec-2008,0.687,0.4918,0.4742,62.22
26-Dec-2008,0.686,0.4879,0.4682,62.19
25-Dec-2008,0.6826,0.4869,0.4658,61.77
24-Dec-2008,0.6823,0.4871,0.4623,61.7
23-Dec-2008,0.6808,0.4875,0.4613,61.9
22-Dec-2008,0.6846,0.4915,0.4615,61.78
19-Dec-2008,0.6826,0.4891,0.4563,60.83
18-Dec-2008,0.6849,0.4791,0.454,61.57
17-Dec-2008,0.702,0.4868,0.4526,61.3
16-Dec-2008,0.697,0.4943,0.4463,61.91
15-Dec-2008,0.667,0.4864,0.4356,60.54
12-Dec-2008,0.662,0.495,0.4421,60.3
11-Dec-2008,0.6714,0.5026,0.4467,61.54
10-Dec-2008,0.6566,0.504,0.4435,60.82
09-Dec-2008,0.656,0.5079,0.4453,60.42
08-Dec-2008,0.6676,0.5155,0.4475,62.02
05-Dec-2008,0.6472,0.5081,0.4378,60.12
04-Dec-2008,0.6446,0.5043,0.4393,59.39
03-Dec-2008,0.6474,0.5094,0.4383,60.44
02-Dec-2008,0.6452,0.5073,0.4327,60.25
01-Dec-2008,0.6399,0.5069,0.4301,59.63
28-Nov-2008,0.6548,0.5156,0.4255,62.56
27-Nov-2008,0.6574,0.5095,0.4266,62.67
26-Nov-2008,0.6538,0.5071,0.4259,62.49
25-Nov-2008,0.6498,0.4975,0.4202,61.99
24-Nov-2008,0.653,0.5055,0.4303,63.27
21-Nov-2008,0.6304,0.501,0.4226,60.32
20-Nov-2008,0.6084,0.4885,0.413,57.23
19-Nov-2008,0.6377,0.5093,0.4261,61.16
18-Nov-2008,0.6518,0.5159,0.4356,63.19
17-Nov-2008,0.6494,0.5136,0.433,62.56
14-Nov-2008,0.6486,0.5121,0.4397,63.33
13-Nov-2008,0.6659,0.5203,0.4485,65.01
12-Nov-2008,0.6375,0.511,0.4275,60.46
11-Nov-2008,0.6569,0.525,0.4274,64.25
10-Nov-2008,0.6687,0.5251,0.4283,65.54
07-Nov-2008,0.6757,0.5304,0.4309,66.37
06-Nov-2008,0.6647,0.5231,0.4252,64.94
05-Nov-2008,0.6855,0.5288,0.4298,67.51
04-Nov-2008,0.7004,0.5378,0.4375,69.79
03-Nov-2008,0.6785,0.5362,0.4281,67.24
31-Oct-2008,0.6676,0.5242,0.4154,65.67
30-Oct-2008,0.6791,0.5271,0.4141,67.1
29-Oct-2008,0.6661,0.5145,0.4064,65.02
28-Oct-2008,0.6459,0.5078,0.4071,63.88
27-Oct-2008,0.6018,0.4831,0.3877,55.9
24-Oct-2008,0.6231,0.4935,0.3912,58.68
23-Oct-2008,0.6726,0.5188,0.4126,65.15
22-Oct-2008,0.6729,0.5233,0.4134,65.84
21-Oct-2008,0.6716,0.5153,0.4021,67.28
20-Oct-2008,0.7054,0.5276,0.4103,71.81
17-Oct-2008,0.6887,0.5135,0.3983,69.98
16-Oct-2008,0.693,0.5135,0.3999,70.35
15-Oct-2008,0.6512,0.4837,0.3815,64.78
14-Oct-2008,0.6998,0.5133,0.4016,71.57
13-Oct-2008,0.6981,0.5135,0.4014,71.23
10-Oct-2008,0.643,0.4793,0.3772,64.7
09-Oct-2008,0.6831,0.5019,0.399,69.19
08-Oct-2008,0.6635,0.4861,0.3835,65.8
07-Oct-2008,0.7114,0.5202,0.4053,71.54
06-Oct-2008,0.7199,0.5321,0.4116,73.31
03-Oct-2008,0.7738,0.5618,0.4367,81.39
02-Oct-2008,0.7719,0.5591,0.4373,81.34
01-Oct-2008,0.7881,0.563,0.4458,83.27
30-Sep-2008,0.7941,0.5624,0.4453,84.2
29-Sep-2008,0.8024,0.5562,0.4442,83.53
26-Sep-2008,0.8309,0.5685,0.4504,87.93
25-Sep-2008,0.835,0.5711,0.4542,88.78
24-Sep-2008,0.8329,0.5706,0.4512,88.46
23-Sep-2008,0.8305,0.5665,0.448,87.46
22-Sep-2008,0.8439,0.5701,0.4541,88.93
19-Sep-2008,0.8338,0.5763,0.4551,89.17
18-Sep-2008,0.802,0.5595,0.4419,84.23
17-Sep-2008,0.7862,0.5496,0.4323,81.92
16-Sep-2008,0.7944,0.5623,0.448,83.47
15-Sep-2008,0.8063,0.566,0.4482,84.25
12-Sep-2008,0.8235,0.5787,0.4588,88.76
11-Sep-2008,0.8083,0.5764,0.4594,86.71
10-Sep-2008,0.7954,0.5695,0.4545,85.67
09-Sep-2008,0.8012,0.5664,0.4547,85.59
08-Sep-2008,0.8149,0.5774,0.4639,88.26
05-Sep-2008,0.816,0.5721,0.4622,87.93
04-Sep-2008,0.8147,0.5724,0.462,87.25
03-Sep-2008,0.8351,0.5764,0.4705,90.43
02-Sep-2008,0.8373,0.5768,0.4698,90.95
01-Sep-2008,0.8494,0.5815,0.4717,91.78
29-Aug-2008,0.858,0.5846,0.471,93.54
28-Aug-2008,0.8632,0.5862,0.4713,94.41
27-Aug-2008,0.8582,0.5831,0.4678,94.04
26-Aug-2008,0.855,0.5838,0.4648,93.65
25-Aug-2008,0.8631,0.5847,0.4656,94.29
22-Aug-2008,0.8648,0.5845,0.4671,94.92
21-Aug-2008,0.8805,0.5909,0.4689,95.47
20-Aug-2008,0.8732,0.5924,0.4689,95.92
19-Aug-2008,0.8723,0.5896,0.4669,95.68
18-Aug-2008,0.8685,0.5914,0.4658,95.66
15-Aug-2008,0.866,0.5896,0.4638,95.68
14-Aug-2008,0.8704,0.5878,0.4657,95.53
13-Aug-2008,0.8742,0.5857,0.4674,95.62
12-Aug-2008,0.8718,0.5842,0.4595,95.21
11-Aug-2008,0.8834,0.5926,0.4622,97.26
08-Aug-2008,0.8885,0.5921,0.4626,97.85
07-Aug-2008,0.9063,0.5913,0.4662,99.17
06-Aug-2008,0.9091,0.5897,0.4666,99.69
05-Aug-2008,0.9161,0.5925,0.4687,99.17
04-Aug-2008,0.929,0.5964,0.4736,100.55
01-Aug-2008,0.929,0.5967,0.4702,100.05
31-Jul-2008,0.9417,0.6036,0.4747,101.5
30-Jul-2008,0.944,0.606,0.4763,102.07
29-Jul-2008,0.9523,0.611,0.481,102.97
28-Jul-2008,0.9572,0.6079,0.48,102.85
25-Jul-2008,0.9561,0.6086,0.4802,103.03
24-Jul-2008,0.959,0.6117,0.4828,102.97
23-Jul-2008,0.9608,0.6121,0.4806,103.64
22-Jul-2008,0.9711,0.6152,0.4877,104.18
21-Jul-2008,0.9768,0.6131,0.4873,103.95
18-Jul-2008,0.9705,0.6123,0.4856,103.72
17-Jul-2008,0.9722,0.613,0.4859,103.25
16-Jul-2008,0.9742,0.6157,0.4875,102.32
15-Jul-2008,0.9787,0.6151,0.488,102.48
14-Jul-2008,0.9717,0.6111,0.4872,103.14
11-Jul-2008,0.967,0.6065,0.4858,102.57
10-Jul-2008,0.9619,0.6093,0.4862,102.97
09-Jul-2008,0.9557,0.607,0.4819,102.06
08-Jul-2008,0.9535,0.6083,0.484,102.41
07-Jul-2008,0.9559,0.6078,0.4836,102.4
04-Jul-2008,0.9631,0.6131,0.4856,101.59
03-Jul-2008,0.9598,0.6116,0.484,102.44
02-Jul-2008,0.9614,0.6059,0.4827,101.8
01-Jul-2008,0.9551,0.6046,0.4788,101.25
30-Jun-2008,0.9578,0.6078,0.4805,101.6
27-Jun-2008,0.9607,0.6082,0.4816,101.9
26-Jun-2008,0.9564,0.6069,0.4809,102.05
25-Jun-2008,0.9595,0.6123,0.4858,103.29
24-Jun-2008,0.9557,0.6136,0.4847,102.88
23-Jun-2008,0.9524,0.6134,0.4844,102.62
20-Jun-2008,0.9538,0.6113,0.4831,102.45
19-Jun-2008,0.9505,0.6131,0.4816,102.66
18-Jun-2008,0.9469,0.6094,0.483,102.05
17-Jun-2008,0.9437,0.6084,0.4823,101.86
16-Jun-2008,0.9398,0.6074,0.4787,101.65
13-Jun-2008,0.9394,0.6108,0.4825,101.57
12-Jun-2008,0.9347,0.6052,0.4804,100.79
11-Jun-2008,0.9467,0.6086,0.4821,101.11
10-Jun-2008,0.9452,0.6111,0.4836,101.5
09-Jun-2008,0.9489,0.6065,0.4803,100.9
06-Jun-2008,0.9624,0.61,0.4885,101.55
05-Jun-2008,0.9587,0.6149,0.4893,101.53
04-Jun-2008,0.9564,0.6198,0.4888,100.83
03-Jun-2008,0.9521,0.6162,0.4845,99.95
02-Jun-2008,0.9552,0.6146,0.4856,99.43
30-May-2008,0.9557,0.6144,0.482,100.7
29-May-2008,0.9553,0.6155,0.4832,100.71
28-May-2008,0.9625,0.6154,0.4858,100.53
27-May-2008,0.9584,0.611,0.4849,99.89
26-May-2008,0.9605,0.6089,0.4845,99.25
23-May-2008,0.9593,0.6084,0.4845,99.68
22-May-2008,0.9574,0.6087,0.4832,99.59
21-May-2008,0.9629,0.6093,0.4882,99.09
20-May-2008,0.9588,0.6123,0.4869,99.29
19-May-2008,0.953,0.6144,0.489,99.44
16-May-2008,0.9552,0.6131,0.4881,99.62
15-May-2008,0.9396,0.6086,0.4823,98.4
14-May-2008,0.9339,0.6035,0.4796,98.06
13-May-2008,0.9394,0.6077,0.4831,98.41
12-May-2008,0.9473,0.6095,0.484,98.32
09-May-2008,0.942,0.6084,0.4825,96.89
08-May-2008,0.944,0.6128,0.4829,97.89
07-May-2008,0.9411,0.6113,0.4814,98.49
06-May-2008,0.9494,0.6114,0.481,99.47
05-May-2008,0.9466,0.6108,0.4798,99.16
02-May-2008,0.9359,0.6066,0.4748,98.49
01-May-2008,0.9333,0.6031,0.4722,97.38
30-Apr-2008,0.9423,0.6033,0.4742,97.85
29-Apr-2008,0.9332,0.5992,0.4737,97.27
28-Apr-2008,0.9381,0.5989,0.471,97.61
25-Apr-2008,0.9335,0.5973,0.4701,98.04
24-Apr-2008,0.9398,0.5991,0.4759,98.05
23-Apr-2008,0.9483,0.5961,0.4789,98.25
22-Apr-2008,0.944,0.5905,0.4731,97.19
21-Apr-2008,0.9422,0.5927,0.4759,97.33
18-Apr-2008,0.9334,0.591,0.4672,96.76
17-Apr-2008,0.9366,0.589,0.4703,95.98
16-Apr-2008,0.9395,0.5889,0.476,94.24
15-Apr-2008,0.9263,0.587,0.4722,94.29
14-Apr-2008,0.9271,0.5846,0.4684,93.58
11-Apr-2008,0.9275,0.5867,0.4706,93.52
10-Apr-2008,0.9321,0.5916,0.4727,94.8
09-Apr-2008,0.9288,0.5866,0.4701,94.53
08-Apr-2008,0.9308,0.5934,0.4726,95.5
07-Apr-2008,0.9247,0.5886,0.4651,94.67
04-Apr-2008,0.9229,0.5864,0.4631,93.88
03-Apr-2008,0.9158,0.5838,0.4586,93.67
02-Apr-2008,0.9139,0.582,0.4592,93.42
01-Apr-2008,0.9069,0.581,0.459,92.38
31-Mar-2008,0.9126,0.5787,0.4604,91.07
28-Mar-2008,0.9176,0.5806,0.4599,90.94
27-Mar-2008,0.9187,0.5821,0.4575,91.58
26-Mar-2008,0.92,0.581,0.4584,91.11
25-Mar-2008,0.9176,0.5869,0.4571,91.76
24-Mar-2008,0.9065,0.587,0.4564,91.27
21-Mar-2008,0.9018,0.5843,0.4548,90.11
20-Mar-2008,0.899,0.5822,0.4523,89.27
19-Mar-2008,0.9117,0.5836,0.4594,89.84
18-Mar-2008,0.9282,0.5938,0.4617,92.57
17-Mar-2008,0.9208,0.5854,0.461,89.81
14-Mar-2008,0.9375,0.5981,0.4641,92.85
13-Mar-2008,0.9457,0.6045,0.4649,94.98
12-Mar-2008,0.9315,0.5995,0.4601,94.66
11-Mar-2008,0.9298,0.6057,0.4637,96.25
10-Mar-2008,0.9169,0.5976,0.4567,93.24
07-Mar-2008,0.9272,0.6041,0.4602,95.25
06-Mar-2008,0.9255,0.6014,0.4601,94.97
05-Mar-2008,0.9331,0.6111,0.4683,97.09
04-Mar-2008,0.927,0.6094,0.4667,95.8
03-Mar-2008,0.9393,0.6175,0.4733,96.95
29-Feb-2008,0.9313,0.6133,0.4687,96.66
28-Feb-2008,0.9487,0.6233,0.4763,99.87
27-Feb-2008,0.9423,0.6231,0.4756,100.23
26-Feb-2008,0.9331,0.623,0.4698,100.11
25-Feb-2008,0.9263,0.6248,0.4707,100.06
22-Feb-2008,0.924,0.6229,0.4696,99.05
21-Feb-2008,0.9186,0.6204,0.468,98.58
20-Feb-2008,0.919,0.6241,0.4729,99.33
19-Feb-2008,0.918,0.6238,0.4715,98.96
18-Feb-2008,0.9133,0.6229,0.4677,98.82
15-Feb-2008,0.908,0.6186,0.4629,97.84
14-Feb-2008,0.9013,0.6157,0.4579,97.29
13-Feb-2008,0.8958,0.6148,0.4562,97.04
12-Feb-2008,0.9023,0.6189,0.46,96.84
11-Feb-2008,0.9043,0.6225,0.4633,96.72
08-Feb-2008,0.8956,0.6172,0.4602,96.09
07-Feb-2008,0.8933,0.6167,0.4598,96.05
06-Feb-2008,0.8959,0.6125,0.4569,95.34
05-Feb-2008,0.8958,0.6119,0.4564,95.71
04-Feb-2008,0.9084,0.6127,0.4604,96.93
01-Feb-2008,0.9039,0.6107,0.4598,96.34
31-Jan-2008,0.8959,0.6026,0.4505,95.23
